ROS Time,Behaviour
05:51: 07,Pausing
05:51: 12,Pausing
05:53: 13,Spinning
05:53: 18,Spinning
05:54: 24,Pausing
05:54: 29,Pausing
05:54: 39,Pausing
05:54: 44,Pausing
