ROS Time,Behaviour
00:48: 41,Spinning
00:48: 46,Spinning
00:49: 55,Pausing
00:50: 00,Pausing
00:50: 50,Spinning
00:50: 55,Spinning
00:52: 42,Spinning
00:52: 47,Spinning
00:53: 12,Spinning
00:53: 17,Spinning
00:55: 03,Pausing
00:55: 08,Pausing
00:56: 07,Spinning
00:56: 12,Spinning
