ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,26.59,0,07:31: 27,0,93,0
2,57.59,31.0,07:31: 27,0,0,1
0,60.46,2.87,07:31: 58,0,84,0
4,97.96,37.5,07:31: 58,0,12,0
1,334.58,236.62,07:32: 01,0,90,0
8,388.84,54.26,07:32: 39,0,54,0
