ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,32.8,0,01:35: 53,35,96,0
4,45.17,12.37,01:35: 53,35,66,0
5,51.05,5.88,01:36: 05,35,7,1
6,51.17,0.12,01:36: 05,40,7,1
2,80.17,29.0,01:36: 11,35,4,1
7,104.93,24.76,01:36: 11,20,88,0
