ROS Time,Behaviour
00:16: 06,Pausing
00:16: 11,Pausing
00:17: 09,Spinning
00:17: 14,Spinning
00:17: 31,Spinning
00:17: 36,Spinning
00:19: 43,Spinning
00:19: 48,Spinning
00:20: 52,Spinning
00:20: 57,Spinning
