ROS Time,Behaviour
20:09: 43,Pausing
20:09: 48,Pausing
20:10: 37,Spinning
20:10: 42,Spinning
20:14: 16,Pausing
20:14: 21,Pausing
20:15: 06,Pausing
20:15: 11,Pausing
20:16: 47,Pausing
20:16: 52,Pausing
