ROS Time,Behaviour
21:21: 14,Spinning
21:21: 19,Spinning
21:22: 18,Spinning
21:22: 23,Spinning
21:22: 36,Spinning
21:22: 41,Spinning
21:22: 59,Spinning
21:23: 04,Spinning
21:23: 19,Pausing
21:23: 24,Pausing
21:24: 05,Pausing
21:24: 10,Pausing
21:24: 21,Spinning
21:24: 26,Spinning
21:26: 06,Pausing
21:26: 11,Pausing
21:26: 54,Spinning
21:26: 59,Spinning
21:27: 14,Spinning
21:27: 19,Spinning
21:28: 20,Pausing
21:28: 25,Pausing
