ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,23.63,0,05:02: 40,35,50,0
4,37.0,13.37,05:02: 40,30,71,0
5,38.13,1.13,05:02: 53,30,72,0
2,70.0,31.87,05:02: 53,10,49,0
0,127.75,57.75,05:02: 54,0,2,0
6,197.63,69.88,05:02: 54,0,62,0
