ROS Time,Behaviour
09:52: 14,Spinning
09:52: 19,Spinning
09:52: 26,Spinning
09:52: 31,Spinning
09:54: 12,Spinning
09:54: 17,Spinning
09:55: 01,Spinning
09:55: 06,Spinning
09:56: 02,Spinning
09:56: 07,Spinning
09:56: 14,Spinning
09:56: 19,Spinning
09:57: 42,Pausing
09:57: 47,Pausing
10:00: 02,Pausing
10:00: 07,Pausing
