ID,Time,Timesince,Min Velocity,Max Velocity
0,38.8,0,0,0
5,863.54,824.74,0,0
6,869.8,6.26,0,0
96,874.04,4.24,0,0
144,875.79,1.75,0,0
16,877.05,1.26,0,0
4,1008.93,131.88,0,0
14,1014.8,5.87,0,0
2,1032.67,17.87,0,0
