ID,Time,Timesince,Min Velocity,Max Velocity
0,59.96,0,0,0
5,92.21,32.25,0,0
6,94.84,2.63,0,0
8,132.46,37.62,0,0
9,134.83,2.37,0,0
191,136.47,1.64,0,0
13,155.96,19.49,0,0
109,157.59,1.63,0,0
144,185.71,28.12,0,0
140,186.96,1.25,0,0
12,187.34,0.38,0,0
4,189.08,1.74,0,0
240,225.59,36.51,0,0
7,239.58,13.99,0,0
10,242.21,2.63,0,0
1,252.96,10.75,0,0
80,258.71,5.75,0,0
