ID,Time,Timesince,Min Velocity,Max Velocity
2,2.27,0,0.05000000074505806,0.20000000298023224
4,5.02,2.75,0.05000000074505806,0.20000000298023224
6,9.26,4.24,-152.35000610351562,-152.1999969482422
