ID,Time,Timesince,Min Velocity,Max Velocity,State
5,42.97,0,0,0,0
3,63.73,20.76,0,0,0
8,82.1,18.37,0,0,0
9,82.98,0.88,0,0,0
13,105.72,22.74,0,0,0
221,107.36,1.64,0,0,0
14,122.97,15.61,0,0,0
0,124.35,1.38,0,0,0
12,127.1,2.75,0,0,0
240,147.35,20.25,0,0,0
153,148.85,1.5,0,0,0
16,164.1,15.25,0,0,0
4,180.97,16.87,0,0,0
10,181.11,0.14,0,0,0
1,189.97,8.86,0,0,0
255,292.61,102.64,0,0,0
48,307.1,14.49,0,0,0
