ID,Time,Timesince,Min Velocity,Max Velocity
2,31.52,0,0,0
5,70.02,38.5,0,0
6,72.77,2.75,0,0
96,72.89,0.12,0,0
8,109.52,36.63,0,0
9,111.9,2.38,0,0
255,114.52,2.62,0,0
13,142.26,27.74,0,0
0,157.77,15.51,0,0
4,164.02,6.25,0,0
12,172.52,8.5,0,0
16,212.02,39.5,0,0
10,229.15,17.13,0,0
1,238.4,9.25,0,0
208,268.9,30.5,0,0
