ID,Time,Timesince,Min Velocity,Max Velocity
4,4.0,0,0.05000000074505806,0.20000000298023224
2,7.0,0,0.05000000074505806,0.20000000298023224
8,16.0,0,-169.14999389648438,-169.1999969482422
5,22.0,0,-292.95001220703125,-292.79998779296875
1,28.0,0,-422.54998779296875,-422.3999938964844
6,28.0,0,-427.54998779296875,-427.3999938964844
