Time,Activity Mode,Probability Value,Activity Level
118.38,0,66,0
119.38,0,23,0
120.38,0,9,0
121.38,0,83,0
122.38,0,56,0
123.38,0,59,0
124.39,0,88,0
125.39,0,60,0
126.39,0,98,0
127.39,0,99,0
128.39,0,6,0
129.39,0,52,0
130.39,0,7,0
131.39,0,90,0
132.4,0,48,0
133.4,0,98,0
134.4,0,15,0
135.4,0,92,0
136.4,0,22,0
137.4,0,92,0
138.4,0,100,0
139.41,0,94,0
140.41,0,89,0
141.41,0,40,0
142.41,0,47,0
143.41,0,54,0
144.41,0,64,0
145.41,0,36,0
146.42,0,75,0
147.42,0,66,0
148.42,0,50,0
149.42,0,92,0
150.42,0,97,0
151.42,0,67,0
152.42,0,58,0
153.43,0,97,0
154.43,0,32,0
155.43,0,9,0
156.43,0,9,0
157.43,0,49,0
158.43,0,30,0
159.43,0,32,0
160.44,0,20,0
161.44,0,93,0
162.44,0,58,0
163.44,0,98,0
164.44,0,13,0
165.44,0,5,0
166.44,0,21,0
167.45,0,72,0
168.45,0,39,0
169.45,0,22,0
170.45,0,10,5
171.45,0,57,5
172.45,0,8,5
173.45,0,67,5
174.46,0,72,5
175.46,0,65,0
176.46,0,39,0
177.46,0,62,0
178.46,0,92,0
179.46,0,28,0
180.46,0,88,0
181.47,0,85,0
182.47,0,1,0
183.47,0,2,0
184.47,0,23,0
185.47,0,58,0
186.47,0,27,10
187.47,0,42,10
188.48,0,83,10
189.48,0,71,10
190.48,1,0,10
191.48,0,30,5
192.48,0,83,5
193.48,0,85,5
194.48,0,15,5
195.48,0,65,5
196.49,0,65,5
197.49,0,89,0
198.49,0,14,0
199.49,0,38,0
200.49,0,35,0
201.49,0,83,0
202.49,0,7,0
203.5,0,70,0
204.5,0,6,0
205.5,0,10,0
206.5,0,69,0
207.5,0,63,0
208.5,0,22,0
209.5,0,33,0
210.51,0,66,0
211.51,0,93,0
212.51,0,67,0
213.51,0,32,0
214.51,0,6,0
215.51,0,28,0
216.51,0,91,0
217.51,0,32,0
218.52,0,62,0
219.52,0,17,0
220.52,0,31,0
221.52,0,36,0
222.52,0,22,0
223.52,1,0,0
224.52,0,73,0
225.53,0,28,0
226.53,0,19,0
227.53,0,82,0
228.53,0,81,0
229.53,0,33,0
230.53,0,63,0
231.53,0,76,0
232.54,0,37,0
233.54,0,20,0
234.54,0,44,0
235.54,0,8,0
236.54,0,36,0
237.54,0,30,0
238.55,0,18,0
239.55,0,13,0
240.55,0,12,0
241.55,0,89,0
242.55,0,84,0
243.55,0,6,0
244.56,0,10,0
245.56,0,9,0
246.56,0,26,0
247.56,0,29,0
248.56,0,1,0
249.56,0,26,0
250.56,0,71,0
251.56,0,69,0
252.57,0,71,0
253.57,0,74,0
254.57,0,39,0
255.57,0,13,0
256.57,0,35,0
257.57,0,77,5
258.57,0,67,5
259.58,0,31,5
260.58,0,43,5
261.58,0,40,5
262.58,0,94,0
263.58,0,85,0
264.58,0,17,0
265.59,0,55,0
266.59,0,61,0
267.59,0,66,0
268.59,0,76,0
269.59,0,44,0
270.59,0,66,0
271.59,0,66,0
272.6,0,85,0
273.6,0,95,0
274.6,0,36,0
275.6,0,94,0
276.6,0,5,0
277.6,0,82,0
278.6,0,90,0
279.61,0,90,0
280.61,0,33,0
281.61,0,68,0
282.61,0,67,0
283.61,0,57,0
284.61,0,30,0
285.61,0,74,0
286.62,0,80,0
287.62,0,80,0
288.62,0,28,0
289.62,0,58,0
290.62,0,2,0
291.62,0,29,0
292.62,0,73,0
293.63,0,14,0
294.63,0,43,0
295.63,0,17,0
296.63,0,91,0
297.63,0,68,0
298.63,0,47,0
299.63,0,79,0
300.64,0,28,0
301.64,0,53,0
302.64,0,16,0
303.64,0,95,0
304.64,0,46,5
305.64,0,27,15
306.64,0,75,15
307.65,0,85,15
308.65,0,19,15
309.65,0,93,15
310.65,0,99,10
311.65,0,48,10
312.65,0,96,10
313.65,0,70,10
314.66,0,73,10
315.66,0,21,10
316.66,0,30,5
317.66,0,90,5
318.66,0,36,5
319.66,0,44,5
320.66,0,99,5
321.67,1,2,10
322.67,0,66,15
323.67,0,75,15
324.67,0,53,15
325.67,0,74,15
326.67,0,20,15
327.67,0,48,10
328.67,0,96,10
329.68,0,93,10
330.68,0,61,10
331.68,1,4,10
332.68,0,87,10
333.68,0,99,5
334.68,0,92,5
335.69,0,85,5
336.69,0,94,5
337.69,0,72,5
338.69,0,24,5
339.69,0,41,0
340.69,0,84,0
341.69,0,34,0
342.7,0,42,0
343.7,0,78,10
344.7,0,48,15
345.7,0,92,15
346.7,1,4,15
347.7,0,41,15
348.7,0,84,15
349.71,0,91,10
350.71,0,98,10
351.71,0,89,10
352.71,0,44,10
353.71,0,67,10
354.71,0,32,10
355.71,0,46,5
356.72,0,95,5
357.72,0,70,5
358.72,0,84,5
359.72,0,42,5
360.72,0,23,5
361.72,0,36,0
362.72,0,46,0
363.72,0,43,0
364.73,0,99,0
365.73,0,81,0
366.73,0,11,0
367.73,0,9,0
368.73,0,27,0
369.73,0,35,0
370.73,0,41,0
371.73,0,86,0
372.74,0,5,0
373.74,0,30,0
374.74,0,70,0
375.74,0,96,0
376.74,0,98,0
377.74,0,45,0
378.74,0,59,0
379.75,0,57,0
380.75,0,87,0
381.75,1,0,0
382.75,0,23,0
383.75,0,71,0
384.75,0,59,0
385.75,0,92,0
386.76,0,93,0
387.76,0,67,0
388.76,0,41,0
389.76,0,84,0
390.76,0,45,0
391.76,0,88,0
392.76,0,65,0
393.77,0,27,0
394.77,0,79,0
395.77,0,52,0
396.77,0,56,0
397.77,0,70,0
398.77,0,91,0
399.77,0,15,0
400.77,0,40,0
401.78,0,92,0
402.78,0,46,10
403.78,0,72,10
404.78,0,100,10
405.78,0,49,10
406.78,0,92,10
407.79,0,83,5
408.79,0,68,5
409.79,0,72,5
410.79,0,23,5
411.79,0,98,5
412.79,0,88,5
413.8,0,48,0
414.8,0,10,0
415.8,0,77,0
416.8,0,11,0
417.8,0,88,0
418.8,0,79,0
419.8,0,97,0
420.81,0,57,0
421.81,0,97,0
422.81,0,71,0
423.81,0,12,0
424.81,0,92,0
425.81,0,31,0
426.81,0,84,0
427.81,0,47,0
428.82,0,36,0
429.82,0,52,0
430.82,0,21,0
431.82,0,30,0
432.82,0,83,0
433.82,0,49,0
434.82,0,30,0
435.83,0,72,0
436.83,0,91,0
437.83,0,82,0
438.83,0,82,0
439.83,0,15,0
440.83,0,13,0
441.83,0,55,0
442.83,0,70,0
443.84,0,16,0
444.84,0,5,0
445.84,0,33,0
446.84,0,65,0
447.84,0,5,0
448.84,0,22,0
449.85,0,46,0
450.85,0,8,0
451.85,0,74,0
452.85,0,93,0
453.85,0,7,0
454.86,0,82,0
455.86,0,68,0
456.86,0,63,0
457.86,0,67,0
458.86,0,23,0
459.86,0,90,0
