Time,Activity Mode,Probability Value,Activity Level
197.49,0,70,0
198.49,0,82,0
199.49,0,88,0
200.5,0,48,0
201.5,0,34,0
202.5,0,32,0
203.5,0,52,0
204.5,0,73,0
205.5,0,98,0
206.51,0,90,5
207.51,0,61,5
208.51,0,69,10
209.51,0,69,10
210.51,0,70,10
211.51,0,55,10
212.51,0,75,10
213.51,0,20,10
214.52,0,42,10
215.52,0,38,10
216.52,0,23,10
217.52,0,40,5
218.52,0,58,5
219.52,0,38,5
220.53,0,40,5
221.53,0,72,5
222.53,1,2,5
223.53,0,12,5
224.53,0,72,5
225.53,0,16,5
226.54,0,64,5
227.54,0,70,0
228.54,0,22,0
229.54,0,21,0
230.54,0,43,0
231.54,0,72,0
232.54,0,63,0
233.55,0,96,0
234.55,0,14,0
235.55,0,49,0
236.55,0,54,0
237.55,0,33,0
238.55,0,9,0
239.55,0,58,0
240.56,0,64,0
241.56,0,99,0
242.56,0,50,0
243.56,0,54,0
244.56,0,78,0
245.56,0,53,0
246.56,0,69,0
247.57,0,8,0
248.57,0,13,0
249.57,1,0,0
250.57,0,3,0
251.57,0,73,0
252.57,0,8,0
253.57,0,58,0
254.58,0,51,0
255.58,0,58,0
256.58,0,20,0
257.58,0,54,0
258.58,0,15,0
259.58,0,99,0
260.59,0,32,0
261.59,0,44,0
262.59,0,89,0
263.59,0,88,0
264.59,0,5,0
265.59,0,75,0
266.59,0,100,0
267.6,0,9,0
268.6,0,95,0
269.6,0,98,0
270.6,0,48,10
271.6,0,33,10
272.6,0,91,10
273.61,1,8,10
274.61,1,3,10
275.61,0,100,10
276.61,0,35,10
277.61,1,0,10
278.61,0,36,10
279.61,0,46,5
280.61,0,79,5
281.62,0,79,5
282.62,0,13,5
283.62,0,65,5
284.62,0,18,5
285.62,0,47,5
286.63,0,30,5
287.63,0,37,5
288.63,0,100,5
289.63,0,97,0
290.63,0,52,0
291.63,0,95,0
292.63,0,64,0
293.63,0,50,0
294.64,0,66,0
295.64,0,66,0
296.64,0,96,0
297.64,0,28,0
298.64,0,94,0
299.64,0,69,0
300.64,0,79,0
301.65,0,83,0
302.65,0,56,0
303.65,1,0,0
304.65,0,88,0
305.65,0,51,0
306.65,0,94,0
307.65,0,18,0
308.66,0,90,0
309.66,0,79,0
310.66,0,82,0
311.66,0,49,0
312.66,0,39,0
313.66,0,36,0
314.66,0,83,0
315.67,0,3,0
316.67,0,68,0
317.67,0,19,0
318.67,0,81,0
319.68,0,89,0
320.68,0,96,0
321.68,0,5,0
322.68,1,0,0
323.68,0,63,0
324.68,0,76,0
325.68,0,25,0
326.69,0,68,0
327.69,0,55,0
328.69,0,2,0
329.69,0,20,5
330.69,0,49,5
331.7,0,85,5
332.7,0,48,5
333.7,0,26,5
334.7,0,23,5
335.7,0,6,5
336.7,0,52,5
337.71,0,41,5
338.71,1,0,0
339.71,0,58,0
340.71,0,77,0
341.71,0,66,0
342.71,0,66,0
343.71,0,38,0
344.72,0,63,0
345.72,0,12,0
346.72,0,36,0
347.72,0,59,0
348.72,1,0,0
349.73,0,8,0
350.73,0,26,0
351.73,0,27,5
352.73,0,23,15
353.73,0,43,15
354.73,0,68,15
355.73,1,1,15
356.73,0,57,15
357.73,0,53,15
358.74,0,80,15
359.74,0,50,15
360.74,0,61,15
361.74,0,16,10
362.74,0,60,10
363.74,0,26,10
364.74,1,0,10
365.75,0,42,10
366.75,1,9,10
367.75,0,93,10
368.75,0,53,10
369.75,0,96,10
370.75,0,81,10
371.75,0,45,5
372.76,0,78,5
373.76,0,95,5
374.76,0,99,5
375.76,0,42,5
376.76,1,11,25
377.76,0,39,25
378.77,0,75,25
379.77,0,48,25
380.77,0,73,25
381.77,1,7,25
382.77,0,55,25
383.77,1,11,25
384.77,1,9,25
385.77,0,61,20
386.78,1,18,20
387.78,1,13,20
388.78,0,98,20
389.78,0,87,20
390.78,0,31,20
391.79,1,15,20
392.79,1,9,20
393.79,1,1,20
394.79,0,51,20
395.79,0,42,15
396.79,0,95,15
397.79,0,64,15
398.79,1,8,15
399.8,0,41,15
400.8,1,2,15
401.8,0,45,15
402.8,0,52,15
403.8,0,70,15
404.8,0,30,15
405.8,0,60,10
406.81,0,27,10
407.81,0,19,10
408.81,0,62,10
409.81,0,69,10
410.81,1,8,10
411.81,0,87,10
412.81,0,15,10
413.82,1,7,10
414.82,0,35,10
415.82,0,64,5
416.82,0,43,5
417.82,0,76,5
418.82,0,63,5
419.82,0,12,5
420.83,1,2,5
421.83,0,12,5
422.83,0,83,5
423.83,0,79,5
424.83,0,49,5
425.83,0,43,0
426.83,0,85,0
427.84,0,8,0
428.84,0,30,0
429.84,0,31,0
430.84,0,77,0
431.84,0,72,0
432.84,0,47,0
433.84,0,40,0
434.85,0,44,0
435.85,0,32,0
436.85,0,45,0
437.85,0,31,0
438.85,0,97,0
439.85,0,75,0
440.85,0,42,10
441.86,0,17,10
442.86,0,92,10
443.86,0,85,10
444.86,0,27,10
445.86,0,59,10
446.86,0,22,10
447.86,0,52,10
448.87,0,39,10
449.87,0,77,5
450.87,0,98,5
451.87,0,40,5
452.87,0,97,5
453.88,1,0,5
454.88,0,76,5
455.88,0,41,5
456.88,0,20,5
457.88,0,29,5
458.88,0,99,5
459.89,0,60,0
460.89,0,5,0
461.89,0,18,0
462.89,0,67,0
463.89,0,23,0
464.89,0,4,0
465.89,0,46,0
466.89,0,37,0
467.9,0,27,0
468.9,0,13,0
469.9,0,36,0
470.9,0,16,5
471.9,1,2,5
472.9,1,1,5
473.9,0,83,5
474.91,0,92,5
475.91,1,5,5
476.91,0,88,5
477.91,0,16,5
478.91,0,43,5
479.91,0,81,0
480.91,0,72,0
481.91,0,11,0
482.92,0,10,0
483.92,0,94,0
484.92,0,74,0
485.92,0,51,0
486.93,0,81,0
487.93,0,37,0
488.93,0,56,0
489.93,0,53,0
490.93,0,6,0
491.93,0,27,0
492.93,1,0,0
493.93,0,80,0
494.94,0,98,0
495.94,0,48,0
496.94,0,1,0
497.94,0,35,0
498.94,0,75,0
499.95,0,69,0
500.95,0,55,0
501.95,0,20,0
502.95,0,100,0
503.95,0,69,0
504.96,0,29,0
505.96,0,63,0
506.96,0,2,0
507.96,0,98,0
508.96,0,15,0
509.96,0,66,0
510.97,0,37,0
511.97,0,95,0
512.97,0,90,0
513.97,0,65,0
514.97,0,21,0
515.97,0,40,0
516.97,0,17,0
517.97,0,9,0
518.98,0,38,0
519.98,0,69,0
520.98,0,48,0
521.98,0,50,0
522.98,0,47,0
523.98,0,65,0
524.98,0,45,0
525.99,0,62,0
526.99,0,15,0
527.99,0,8,0
528.99,0,81,0
529.99,0,31,0
531.0,0,1,0
532.0,0,85,0
533.0,0,80,0
534.0,0,4,0
535.0,0,5,0
536.01,0,86,0
537.01,0,97,0
538.01,0,46,0
539.01,0,31,0
540.01,0,3,0
541.01,0,9,0
542.02,0,94,0
543.02,0,54,0
544.02,0,66,0
545.02,0,1,0
546.02,0,96,0
547.02,0,9,0
548.03,0,18,0
549.03,0,86,0
550.03,0,25,0
551.03,0,91,0
552.03,0,14,0
553.03,0,55,0
554.04,0,54,0
555.04,0,2,0
556.04,0,4,0
557.04,0,94,0
558.04,0,86,0
559.05,0,56,0
560.05,0,11,0
561.05,0,16,0
562.05,0,50,0
563.05,0,7,0
564.05,0,47,0
565.06,0,67,0
566.06,0,99,0
567.06,0,83,0
568.06,0,80,0
569.06,0,41,0
570.06,0,80,0
571.07,0,22,0
572.07,0,84,0
573.07,0,84,0
574.07,0,29,0
575.07,1,0,0
576.07,0,59,0
577.08,0,7,0
578.08,0,42,0
579.08,0,30,0
580.08,0,71,0
581.08,0,75,0
582.08,0,58,0
583.08,0,73,0
584.09,0,5,0
585.09,0,86,0
586.09,0,33,0
587.09,0,94,0
588.09,0,64,0
589.09,0,30,0
590.1,0,48,0
591.1,0,82,0
592.1,0,59,0
593.1,0,11,0
594.1,0,54,0
595.1,0,58,0
596.1,0,40,0
597.11,0,11,0
598.11,0,92,0
599.11,0,73,0
600.11,0,16,0
601.11,0,58,0
602.11,0,69,0
603.12,0,28,0
604.12,0,3,0
605.12,0,83,0
606.12,0,59,0
607.12,0,63,0
608.12,0,3,0
609.13,0,79,0
610.13,0,31,0
611.13,0,13,0
612.13,0,35,0
613.13,0,97,0
614.13,0,94,0
615.13,0,69,0
616.14,0,1,0
617.14,0,15,0
618.14,0,38,0
619.14,0,88,0
620.15,0,41,0
621.15,0,31,0
622.15,0,75,0
623.15,0,57,0
624.15,0,50,0
625.15,0,49,0
626.16,0,44,0
627.16,0,48,0
628.16,0,97,0
629.16,0,32,0
630.16,0,80,0
631.16,0,44,0
