ID,Time,Timesince,Min Velocity,Max Velocity
0,1.43,0,0,0
2,11.68,10.25,0,0
5,34.3,22.62,0,0
6,37.05,2.75,0,0
8,74.3,37.25,0,0
9,77.67,3.37,0,0
255,81.3,3.63,0,0
13,109.54,28.24,0,0
14,129.55,20.01,0,0
240,171.8,42.25,0,0
7,186.67,14.87,0,0
10,188.8,2.13,0,0
1,199.17,10.37,0,0
4,200.55,1.38,0,0
80,205.93,5.38,0,0
