ID,Time,Timesince,Min Velocity,Max Velocity
6,8.88,0,0,0
96,10.01,1.13,0,0
4,53.14,43.13,0,0
5,53.26,0.12,0,0
3,60.02,6.76,0,0
0,79.51,19.49,0,0
