ID,Time,Timesince,Min Velocity,Max Velocity
0,49.38,0,0,0
5,134.38,85.0,0,0
96,136.88,2.5,0,0
6,142.51,5.63,0,0
4,168.14,25.63,0,0
7,169.26,1.12,0,0
12,178.88,9.62,0,0
14,179.76,0.88,0,0
