ID,Time,Timesince,Min Velocity,Max Velocity
0,2.77,0,0,0
1,7.02,4.25,0,0
2,23.02,16.0,0,0
3,37.89,14.87,0,0
4,49.52,11.63,0,0
5,51.89,2.37,0,0
