ID,Time,Timesince,Min Velocity,Max Velocity
1,1.14,0,0,0
80,1.62,0.48,0,0
0,13.25,11.63,0,0
2,29.62,16.37,0,0
5,53.63,24.01,0,0
8,95.49,41.86,0,0
9,97.75,2.26,0,0
13,119.13,21.38,0,0
14,139.0,19.87,0,0
10,196.74,57.74,0,0
4,208.25,11.51,0,0
