Time,Activity Mode,Probability Value,Activity Level
295.62,0,87,0
296.62,0,22,0
297.62,0,80,5
298.62,0,61,15
299.62,0,17,15
300.62,0,61,15
301.62,0,80,15
302.63,0,70,15
303.63,0,34,10
304.63,0,14,10
305.63,1,8,10
306.63,0,43,10
307.63,0,60,10
308.63,0,57,10
309.63,0,30,5
310.64,0,78,5
311.64,0,64,5
312.64,0,76,5
313.64,0,86,5
314.64,0,54,5
315.64,0,71,0
316.64,0,13,0
317.65,0,72,0
318.65,0,76,0
319.65,0,21,0
320.65,0,13,0
321.65,0,28,0
322.65,0,75,0
323.65,0,13,0
324.66,0,39,0
325.66,0,23,0
326.66,0,45,0
327.66,0,29,0
328.66,0,96,0
329.66,1,0,0
330.66,0,70,0
331.67,0,6,0
332.67,0,28,0
333.67,0,47,0
334.67,0,30,0
335.67,0,65,0
336.67,0,42,0
337.67,0,82,0
338.67,0,70,0
339.68,0,95,0
340.68,0,36,0
341.68,0,36,0
342.68,1,0,0
343.68,0,92,0
344.68,0,82,0
345.69,0,62,0
346.69,0,59,0
347.69,0,10,0
348.69,0,10,0
349.69,0,64,0
350.69,0,99,0
351.69,0,25,0
352.7,0,34,0
353.7,0,25,0
354.7,0,13,5
355.7,0,27,10
356.7,0,33,15
357.7,0,37,15
358.7,0,83,15
359.71,1,11,15
360.71,0,68,15
361.71,0,83,10
362.71,0,35,10
363.71,1,3,10
364.71,1,0,10
365.71,0,33,10
366.71,1,10,10
367.71,0,55,5
368.72,0,8,5
369.72,0,73,5
370.72,0,70,5
371.72,0,35,5
372.72,0,62,5
373.72,0,63,0
374.72,0,68,0
375.73,0,36,0
376.73,0,12,0
377.73,0,74,0
378.73,0,98,10
379.73,1,1,15
380.73,0,56,15
381.73,0,21,15
382.73,0,18,15
383.74,1,8,15
384.74,1,12,15
385.74,0,19,10
386.74,0,58,10
387.74,0,94,10
388.74,0,75,10
389.74,0,72,10
390.75,0,95,10
391.75,1,0,5
392.75,0,7,5
393.75,0,33,5
394.75,0,41,5
395.75,0,21,5
396.75,0,57,5
397.75,0,88,0
398.76,0,34,0
399.76,0,12,0
400.76,0,80,0
401.76,0,32,0
402.76,0,65,0
403.76,0,58,0
404.76,0,11,0
405.76,0,17,0
406.77,0,73,0
407.77,0,97,10
408.77,0,27,20
409.77,1,12,25
410.77,0,94,25
411.77,0,60,25
412.77,0,42,25
413.77,1,12,25
414.78,0,24,20
415.78,0,75,20
416.78,0,55,20
417.78,0,93,20
418.78,0,34,20
419.78,1,2,20
420.78,1,0,15
421.79,0,23,15
422.79,0,75,15
423.79,0,34,15
424.79,0,53,15
425.79,0,60,15
426.79,1,6,10
427.79,0,53,10
428.79,0,63,10
429.8,0,62,10
430.8,0,36,10
431.8,0,88,10
432.8,0,70,5
433.8,0,100,5
434.8,0,88,5
435.8,0,12,5
436.81,0,31,5
437.81,0,70,5
438.81,0,18,0
439.81,0,35,0
440.81,0,34,0
441.81,0,65,0
442.81,0,52,0
443.82,0,46,0
444.82,0,45,0
445.82,0,33,0
446.82,0,100,0
447.82,0,43,0
448.82,0,65,0
449.82,0,1,0
450.83,0,99,0
451.83,0,64,0
452.83,0,50,0
453.83,0,15,0
454.83,0,65,0
455.83,0,45,0
456.84,0,56,0
457.84,0,18,10
458.84,0,86,15
459.84,0,38,15
460.84,0,49,15
461.84,0,46,15
462.84,0,68,15
463.84,0,51,10
464.85,0,36,10
465.85,0,55,10
466.85,0,88,10
467.85,0,24,10
468.85,1,5,10
469.85,0,66,5
470.85,0,7,5
471.85,0,34,5
472.86,0,34,5
473.86,0,8,5
474.86,0,67,5
475.86,0,62,0
476.86,0,58,0
477.86,0,14,0
478.86,0,2,0
479.87,0,42,0
480.87,0,20,0
481.87,0,47,0
482.87,0,34,0
483.87,0,47,0
484.87,0,4,0
485.87,0,23,0
486.88,0,51,0
487.88,0,41,0
488.88,0,7,0
489.88,0,82,0
490.88,0,5,0
491.88,0,52,0
492.89,0,86,0
493.89,0,31,0
494.89,0,43,0
495.89,0,1,0
496.89,0,40,0
497.89,0,32,0
498.89,0,7,0
499.9,0,79,0
500.9,0,54,0
501.9,0,99,0
502.9,0,79,0
503.9,0,86,0
504.9,0,2,0
505.9,1,0,0
506.91,0,62,0
507.91,0,42,0
508.91,0,38,0
509.91,0,27,0
510.91,0,100,0
511.91,0,64,0
512.91,0,85,0
513.92,0,81,0
514.92,0,75,0
515.92,0,83,0
516.92,0,25,0
517.92,0,55,0
518.92,0,43,0
519.92,0,15,0
520.92,0,69,0
521.93,0,70,0
522.93,0,32,0
523.93,0,67,0
524.93,0,57,0
525.93,0,77,0
526.93,0,45,0
527.93,0,84,0
528.94,0,63,0
529.94,0,7,0
530.94,0,15,0
531.94,0,97,0
532.94,0,57,5
533.94,0,84,5
534.94,0,97,5
535.94,0,84,5
536.95,0,7,5
537.95,0,5,0
538.95,0,91,0
539.95,0,83,0
540.95,0,21,0
541.95,0,100,0
542.96,0,40,0
543.96,0,63,0
544.96,0,85,0
545.96,0,84,0
546.96,0,31,0
547.96,0,12,0
548.96,0,6,0
549.97,0,16,0
550.97,0,3,0
551.97,0,2,0
552.97,0,38,0
553.97,0,23,0
554.97,1,0,0
555.97,0,27,0
556.98,0,59,5
557.98,0,92,5
558.98,0,93,5
559.98,0,82,5
560.98,0,71,5
561.98,0,51,0
562.98,0,53,0
563.99,0,39,0
564.99,0,31,0
565.99,0,64,0
566.99,0,90,0
567.99,0,72,0
568.99,0,37,0
569.99,0,82,0
571.0,0,83,0
572.0,0,14,0
573.0,0,83,0
574.0,0,48,0
575.0,0,52,0
576.0,0,17,0
577.0,0,26,0
578.01,0,6,0
579.01,0,13,0
580.01,0,55,0
581.01,0,78,0
582.01,0,12,0
583.01,0,52,0
584.01,0,58,0
585.02,0,58,0
586.02,0,84,0
587.02,0,88,0
588.02,0,3,0
589.02,0,35,0
590.02,0,97,0
591.02,0,50,0
592.03,0,43,0
593.03,0,8,0
594.03,0,24,0
595.03,0,23,0
596.03,0,83,0
597.03,0,60,0
598.03,0,25,0
599.04,0,78,0
600.04,0,75,0
601.04,0,74,0
602.04,0,41,0
603.04,0,71,0
604.04,0,35,0
605.04,0,43,0
606.04,0,60,0
607.05,0,84,0
608.05,0,44,0
609.05,0,94,10
610.05,0,14,10
611.05,0,36,10
612.05,0,69,10
613.05,0,75,10
614.06,1,5,10
615.06,0,96,5
616.06,0,40,5
617.06,0,8,5
618.06,0,87,5
619.06,1,3,5
620.06,0,13,5
621.07,0,93,0
622.07,0,7,0
623.07,0,98,0
624.07,0,21,0
625.07,0,40,0
626.07,0,4,0
627.07,0,36,0
628.08,0,1,0
629.08,0,17,0
630.08,0,65,0
631.08,0,17,0
632.08,0,74,0
633.08,0,27,0
634.08,0,17,0
635.08,0,38,0
636.09,0,70,0
637.09,0,42,0
638.09,0,94,0
639.09,0,33,15
640.09,0,41,15
641.09,1,12,15
642.1,0,93,15
643.1,0,21,15
644.1,0,17,15
645.1,0,63,10
646.1,0,77,10
647.1,0,99,10
648.1,0,89,10
649.11,0,49,10
650.11,0,94,10
651.11,0,56,5
652.11,0,19,5
653.11,0,81,5
654.11,0,84,5
655.11,0,89,5
656.12,0,52,5
657.12,0,78,0
658.12,0,10,0
659.12,0,6,0
660.12,0,73,0
661.12,0,19,0
662.12,0,76,0
663.13,0,62,0
664.13,0,67,0
665.13,0,57,0
666.13,0,84,15
667.13,0,83,20
668.13,1,13,20
669.13,0,71,20
670.13,0,97,20
671.14,1,5,20
672.14,0,57,15
673.14,0,46,15
674.14,0,57,15
675.14,0,59,15
676.14,0,45,15
677.14,0,33,15
678.15,1,3,10
679.15,0,48,10
680.15,0,74,10
681.15,0,84,10
682.15,0,20,10
683.15,0,89,10
684.15,0,11,5
685.16,0,39,5
686.16,0,56,5
687.16,0,87,5
688.16,0,89,5
689.16,0,83,5
690.16,0,20,0
691.16,0,54,0
692.16,0,91,0
693.17,0,63,0
694.17,0,35,0
695.17,0,30,0
696.17,0,22,0
697.17,0,53,0
698.17,0,95,0
699.18,0,38,0
700.18,0,73,0
701.18,0,86,0
702.18,0,65,0
703.18,0,69,0
704.18,0,2,0
705.18,0,99,0
706.18,0,74,0
707.19,0,75,0
708.19,0,35,0
709.19,0,22,0
710.19,0,50,0
711.19,0,62,0
712.19,0,42,0
713.19,0,24,0
714.2,0,59,0
715.2,0,64,0
716.2,0,55,5
717.2,0,58,5
718.2,0,78,5
719.2,0,77,5
720.2,0,81,5
721.21,0,17,0
722.21,0,86,0
723.21,0,11,0
724.21,0,57,0
725.21,0,27,0
726.21,0,1,0
727.21,0,3,0
728.22,0,93,0
729.22,0,17,0
730.22,0,5,0
731.22,0,45,0
732.22,0,87,0
733.22,0,82,10
734.23,0,97,10
735.23,0,16,10
736.23,0,32,10
737.23,0,73,10
738.23,0,47,5
739.23,0,35,5
740.23,0,90,5
741.24,0,60,5
742.24,0,99,5
743.24,1,3,5
744.24,0,92,0
745.24,0,21,0
746.24,0,82,0
747.24,0,63,0
748.24,0,19,0
749.25,0,61,0
750.25,0,63,0
751.25,0,88,0
752.25,0,91,0
753.25,0,89,0
754.25,0,54,0
755.25,0,46,0
756.25,0,21,0
757.26,0,39,0
758.26,0,42,0
759.26,0,83,0
760.26,0,11,0
761.26,0,76,0
762.26,0,5,0
763.26,0,57,0
764.27,0,96,0
765.27,0,74,0
766.27,1,0,0
767.27,0,43,0
768.27,0,31,0
769.27,0,48,0
770.27,0,31,0
771.28,0,41,0
772.28,0,22,0
773.28,0,63,0
774.28,0,8,0
775.28,0,48,0
776.28,0,92,0
777.28,0,60,0
778.28,0,6,0
779.29,0,74,0
780.29,0,91,0
781.29,0,79,0
782.29,0,6,0
783.29,0,85,0
784.29,0,71,0
785.3,0,62,0
786.3,0,69,0
787.3,0,21,0
788.3,0,48,0
789.3,0,72,0
790.3,0,77,0
791.3,0,56,0
792.31,0,99,0
793.31,0,12,0
794.31,0,69,0
795.31,0,54,0
796.31,0,18,0
797.31,0,54,0
798.31,0,90,0
799.32,0,36,5
800.32,0,12,5
801.32,0,79,5
802.32,0,65,5
803.32,0,49,5
804.32,0,23,0
805.32,0,38,0
806.32,0,5,0
807.33,0,31,0
808.33,0,78,0
809.33,0,96,0
810.33,0,23,0
811.33,0,69,0
812.33,0,83,0
813.33,0,84,0
814.33,0,37,0
815.34,0,43,0
816.34,0,15,0
817.34,0,51,0
818.34,0,68,0
819.34,0,26,0
820.34,0,69,0
821.35,0,25,0
822.35,0,12,0
823.35,0,73,0
824.35,0,99,0
825.35,0,38,0
826.35,0,34,0
827.35,0,65,0
828.36,0,43,0
829.36,0,36,0
830.36,0,81,0
831.36,0,70,0
832.36,0,32,0
833.36,0,84,0
834.36,0,37,0
835.36,0,36,0
836.37,0,78,0
837.37,0,41,0
838.37,0,9,0
839.37,0,75,0
840.37,0,43,0
841.37,0,96,0
842.37,0,87,0
843.38,0,4,0
844.38,0,62,0
845.38,0,72,0
846.38,0,2,0
847.38,0,2,0
848.38,0,35,0
849.38,0,44,5
850.39,0,45,5
851.39,0,15,5
852.39,1,5,5
853.39,0,99,5
854.39,0,56,5
855.39,0,26,0
856.39,0,53,0
857.4,0,50,0
858.4,0,35,0
859.4,0,67,0
860.4,0,7,0
861.4,0,76,0
862.4,0,7,0
863.4,0,50,0
864.41,0,48,0
865.41,0,91,0
866.41,0,65,0
867.41,0,55,0
868.41,0,88,0
869.41,1,3,5
870.41,0,40,25
871.41,0,31,25
872.42,0,69,25
873.42,0,66,25
874.42,0,62,25
875.42,0,68,25
876.42,0,53,20
877.42,0,37,20
878.42,0,21,20
879.43,0,93,20
880.43,0,39,20
881.43,0,29,20
882.43,0,72,15
883.43,0,56,15
884.43,0,65,15
885.43,0,38,15
886.44,1,1,15
887.44,0,46,15
888.44,0,81,10
889.44,0,87,10
890.44,0,92,10
891.44,1,9,10
892.45,1,2,10
893.45,0,82,10
894.45,0,91,5
895.45,0,28,5
896.45,0,91,5
897.45,0,33,5
898.45,0,58,5
899.46,0,18,5
900.46,0,71,0
901.46,0,52,0
902.46,0,22,0
903.46,0,62,0
904.46,0,18,0
905.47,0,48,0
906.47,0,92,0
907.47,0,52,0
908.47,0,47,0
909.47,0,78,0
910.47,0,64,0
911.47,0,12,0
912.48,0,76,0
913.48,0,31,0
914.48,0,28,0
915.48,0,89,0
916.48,0,3,0
917.48,0,64,0
918.49,0,47,0
919.49,0,11,0
920.49,0,78,0
921.49,0,12,0
922.49,0,87,0
923.49,0,91,0
924.5,0,68,0
925.5,0,29,0
926.5,0,80,0
927.5,0,51,0
928.5,0,66,0
929.5,0,71,0
930.5,0,58,0
931.51,0,39,0
932.51,0,10,0
933.51,0,100,0
934.51,0,53,0
935.51,0,76,0
936.51,0,12,0
937.52,0,76,0
938.52,0,87,0
939.52,0,85,0
940.52,0,38,0
941.52,0,70,0
942.52,0,17,0
943.52,0,45,0
944.53,0,79,0
945.53,0,28,0
946.53,0,66,0
947.53,0,14,0
948.53,0,45,0
949.53,0,70,0
950.54,0,8,0
951.54,0,87,5
952.54,0,26,5
953.54,0,47,5
954.54,0,83,5
955.54,1,5,5
956.55,0,51,5
957.55,0,14,0
958.55,0,16,0
959.55,0,96,0
960.55,0,62,0
961.55,0,78,0
962.55,0,2,0
963.55,0,62,0
964.56,0,44,0
965.56,0,85,0
966.56,0,82,0
967.56,0,78,0
968.56,0,5,0
969.56,0,41,0
970.56,0,68,0
971.57,0,32,0
972.57,0,49,0
973.57,0,83,0
974.57,0,23,0
975.57,0,7,0
976.57,0,95,0
977.57,0,15,0
978.57,0,50,0
979.58,0,88,0
980.58,0,69,0
981.58,0,25,0
982.58,0,80,0
983.58,0,15,0
984.58,0,42,0
985.58,0,49,0
986.59,0,84,0
987.59,0,2,0
988.59,0,75,0
989.59,0,6,0
990.59,0,96,0
991.59,0,69,0
992.59,0,42,0
993.6,0,9,0
994.6,0,66,0
995.6,0,8,0
996.6,0,65,0
997.6,0,70,0
998.6,0,72,0
999.61,0,93,0
1000.61,0,92,0
