ID,Time,Timesince,Min Velocity,Max Velocity
0,34.62,0,0,0
2,50.36,15.74,0,0
3,70.73,20.37,0,0
6,78.49,7.76,0,0
4,120.86,42.37,0,0
1,222.74,101.88,0,0
