ID,Time,Timesince,Min Velocity,Max Velocity
0,5.4,0,0,0
5,142.77,137.37,0,0
96,151.03,8.26,0,0
6,152.28,1.25,0,0
144,155.65,3.37,0,0
4,344.16,188.51,0,0
14,351.15,6.99,0,0
