Time,Activity Mode,Probability Value,Activity Level
0.2,0,79,50
1.22,0,91,50
2.22,1,25,50
3.22,0,56,50
4.22,1,21,50
5.23,1,30,50
6.23,1,44,50
7.23,0,85,50
8.23,0,84,50
9.23,0,98,50
10.23,1,22,45
11.23,0,76,45
12.24,0,57,45
