ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,19.69,0,01:32: 14,45,78,0
0,30.21,10.52,01:32: 14,45,82,0
1,46.44,16.23,01:32: 24,40,80,0
6,46.59,0.15,01:32: 40,40,80,0
8,47.57,0.98,01:32: 40,45,71,0
2,93.19,45.62,01:32: 41,30,61,0
