ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,19.76,0,05:50: 29,35,4,1
2,40.35,20.59,05:50: 29,25,12,1
0,41.48,1.13,05:50: 49,25,90,0
1,82.85,41.37,05:50: 49,0,54,0
4,236.11,153.26,05:50: 50,0,95,0
6,236.35,0.24,05:51: 32,0,95,0
