ROS Time,Behaviour
18:13: 24,Pausing
18:13: 29,Pausing
18:13: 38,Pausing
18:13: 43,Pausing
18:13: 58,Pausing
18:14: 03,Pausing
18:15: 20,Spinning
18:15: 25,Spinning
