Time,Activity Mode,Probability Value,Activity Level
0.18,0,86,50
1.19,0,64,50
2.19,1,20,50
3.2,0,77,50
4.2,0,100,50
5.2,1,39,50
6.2,1,30,45
7.2,0,52,45
