ROS Time,Behaviour
03:49: 40,Pausing
03:49: 45,Pausing
03:49: 56,Pausing
03:50: 01,Pausing
03:51: 42,Spinning
03:51: 47,Spinning
03:54: 29,Pausing
03:54: 34,Pausing
