ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,25.64,0,06:20: 13,50,86,0
5,42.02,16.38,06:20: 13,55,60,0
4,46.76,4.74,06:20: 29,60,20,1
0,46.89,0.13,06:20: 29,65,20,1
2,81.39,34.5,06:20: 34,65,7,0
11,413.76,332.37,06:20: 34,65,93,1
