ROS Time,Behaviour
06:20: 31,Pausing
06:20: 36,Pausing
06:21: 09,Pausing
06:21: 14,Pausing
06:26: 41,Pausing
06:26: 46,Pausing
06:27: 18,Spinning
06:27: 23,Spinning
06:28: 14,Pausing
06:28: 19,Pausing
06:29: 08,Pausing
06:29: 13,Pausing
