ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,23.45,0,03:19: 57,40,18,1
4,36.2,12.75,03:19: 57,40,87,0
5,37.58,1.38,03:20: 10,40,22,1
0,37.95,0.37,03:20: 10,45,22,0
7,85.83,47.88,03:20: 11,25,40,0
6,105.96,20.13,03:20: 11,15,80,0
