ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,29.04,0,03:01: 32,40,10,1
4,41.28,12.24,03:01: 32,40,16,1
5,42.03,0.75,03:01: 44,40,16,1
0,46.67,4.64,03:01: 44,45,34,1
15,52.66,5.99,03:01: 45,40,26,0
7,100.42,47.76,03:01: 45,25,57,0
