ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,81.14,0,02:28: 29,10,78,0
4,92.65,11.51,02:28: 29,10,73,0
5,94.02,1.37,02:28: 41,10,96,0
7,181.27,87.25,02:28: 41,0,94,0
6,182.77,1.5,02:28: 42,0,41,0
8,237.14,54.37,02:28: 42,0,73,0
