ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
4,38.79,0,00:48: 29,35,62,0
0,40.17,1.38,00:48: 29,40,57,1
5,40.41,0.24,00:48: 30,40,36,0
2,92.04,51.63,00:48: 30,20,35,0
1,250.16,158.12,00:48: 30,0,57,0
15,269.41,19.25,00:49: 22,0,22,0
1,322.66,53.25,00:49: 22,0,81,0
6,325.67,3.01,00:52: 00,0,63,0
2,353.04,27.37,00:52: 00,0,56,0
0,353.29,0.25,00:52: 19,0,56,0
4,431.91,78.62,00:52: 19,0,39,0
5,432.42,0.51,00:53: 12,0,39,0
