ROS Time,Behaviour
00:48: 30,Spinning
00:48: 35,Spinning
00:49: 35,Pausing
00:49: 40,Pausing
00:52: 41,Pausing
00:52: 46,Pausing
00:53: 58,Spinning
00:54: 03,Spinning
00:55: 10,Pausing
00:55: 15,Pausing
