ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,19.7,0,08:10: 34,0,30,0
5,20.2,0.5,08:10: 34,5,30,0
1,44.07,23.87,08:10: 35,0,36,0
6,44.82,0.75,08:10: 35,0,39,0
0,45.19,0.37,08:10: 59,0,39,0
4,46.44,1.25,08:10: 59,0,36,0
1,46.57,0.13,08:10: 59,0,36,0
4,46.82,0.25,08:10: 59,0,36,0
8,47.44,0.62,08:11: 00,0,37,0
2,80.44,33.0,08:11: 01,0,68,0
0,82.32,1.88,08:11: 01,0,6,0
3,120.81,38.49,08:11: 01,0,12,0
