ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
1,25.24,0,08:26: 11,0,32,0
4,40.36,15.12,08:26: 11,0,97,0
5,41.24,0.88,08:26: 26,0,97,0
14,44.61,3.37,08:26: 26,0,77,0
2,73.61,29.0,08:26: 27,0,45,0
0,185.74,112.13,08:26: 27,0,10,0
