ID,Time,Timesince,Min Velocity,Max Velocity,State
1,12.16,0,0,0,0
4,12.66,0.5,0,0,0
0,14.55,1.89,0,0,0
8,16.68,2.13,0,0,0
3,35.03,18.35,0,0,0
5,39.79,4.76,0,0,0
9,75.16,35.37,0,0,0
13,95.28,20.12,0,0,0
205,95.68,0.4,0,0,0
11,110.03,14.35,0,0,0
12,124.04,14.01,0,0,0
16,126.41,2.37,0,0,0
15,148.54,22.13,0,0,0
153,148.93,0.39,0,0,0
102,160.05,11.12,0,0,0
10,180.91,20.86,0,0,0
80,192.91,12.0,0,0,0
