ROS Time,Behaviour
17:21: 03,Spinning
17:21: 08,Spinning
17:23: 03,Pausing
17:23: 08,Pausing
17:23: 39,Spinning
17:23: 44,Spinning
17:24: 18,Spinning
17:24: 23,Spinning
17:25: 19,Spinning
17:25: 24,Spinning
