ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,20.3,0,01:04: 34,40,8,1
0,29.67,9.37,01:04: 34,45,24,1
2,47.05,17.38,01:04: 43,35,7,0
1,323.92,276.87,01:05: 00,0,21,0
4,535.92,212.0,01:05: 00,0,38,0
17,537.29,1.37,01:09: 37,0,60,0
