ID,Time,Timesince,Min Velocity,Max Velocity
6,2.60305,0,0,0
1,8.84882,0.0,0,0
4,11.97635,0.0,0,0
7,13.8518,0.12495,0,0
3,18.97815,5.12635,0,0
8,21.97695,2.87409,0,0
5,22.72969,0.0,0,0
0,23.85171,0.62052,0,0
2,25.85152,0.62228,0,0
