ID,Time,Timesince,Min Velocity,Max Velocity
0,1.01479,0,0.05000000074505806,0.20000000298023224
2,6.24801,0,0.05000000074505806,0.20000000298023224
1,8.50137,0,-45.349998474121094,-45.20000076293945
4,12.50546,0,-126.75,-126.5999984741211
