ID,Time,Timesince,Min Velocity,Max Velocity
3,1.08,0,0.05000000074505806,0.20000000298023224
8,1.2,0.11999999999999988,0.05000000074505806,0.20000000298023224
2,1.83,0.6300000000000001,-12.149999618530273,-12.0
0,3.7,1.87,-51.150001525878906,-51.0
6,5.57,1.87,-51.75,-51.599998474121094
