10.263691902160645,0.25728464126586914
10.263330459594727,0.3573012351989746
10.263035774230957,0.4557168483734131
10.262772560119629,0.5542244911193848
10.26237678527832,0.6543774604797363
10.26198673248291,0.7547647953033447
10.261598587036133,0.853870153427124
10.261178970336914,0.9545981884002686
10.260801315307617,1.0544323921203613
10.260468482971191,1.1542813777923584
10.260285377502441,1.2544689178466797
10.26015853881836,1.354785442352295
10.260043144226074,1.4541208744049072
10.25999641418457,1.555103063583374
10.259952545166016,1.6542258262634277
10.259955406188965,1.7576978206634521
10.259960174560547,1.8571851253509521
10.259866714477539,1.955737590789795
10.259811401367188,2.060828924179077
10.25972843170166,2.1547720432281494
10.259681701660156,2.2539968490600586
10.259428977966309,2.3539648056030273
10.25930404663086,2.4545576572418213
10.25918960571289,2.5608367919921875
10.259147644042969,2.6545002460479736
10.258994102478027,2.754693031311035
10.258902549743652,2.8605897426605225
10.258798599243164,2.95422101020813
10.258718490600586,3.0607354640960693
10.258687019348145,3.15447735786438
10.258572578430176,3.2549400329589844
10.25832462310791,3.354966163635254
10.258296012878418,3.4539899826049805
10.25806713104248,3.5658774375915527
10.257772445678711,3.653780937194824
10.257442474365234,3.7539992332458496
10.256658554077148,3.85402512550354
10.255379676818848,3.9548044204711914
10.254100799560547,4.054415702819824
10.25302791595459,4.154048204421997
10.251952171325684,4.254271030426025
10.250907897949219,4.354348182678223
10.24995231628418,4.453814744949341
10.248933792114258,4.554393768310547
10.247939109802246,4.661325931549072
10.246905326843262,4.753828525543213
10.245884895324707,4.854363441467285
10.244905471801758,4.954249143600464
10.243973731994629,5.054348468780518
10.243025779724121,5.154086589813232
10.242056846618652,5.254343032836914
10.241053581237793,5.354844808578491
10.24006462097168,5.4540698528289795
10.2390775680542,5.554289102554321
10.238093376159668,5.654433012008667
10.237077713012695,5.754293441772461
10.236087799072266,5.856525897979736
10.235077857971191,5.956926345825195
10.234027862548828,6.054883241653442
10.233046531677246,6.154010772705078
10.231996536254883,6.25409722328186
10.230986595153809,6.3543736934661865
10.229918479919434,6.454417705535889
10.228952407836914,6.554825305938721
10.228007316589355,6.655227184295654
10.226975440979004,6.754366874694824
10.225991249084473,6.854177474975586
10.224993705749512,6.954191446304321
10.223947525024414,7.054500579833984
10.222908020019531,7.155235528945923
10.221884727478027,7.254325866699219
10.220915794372559,7.362604856491089
10.219879150390625,7.4549500942230225
10.21885871887207,7.554315805435181
10.21785831451416,7.654268741607666
10.216851234436035,7.7609148025512695
10.21579647064209,7.854956865310669
10.214759826660156,7.954997301101685
10.213827133178711,8.054858446121216
10.212889671325684,8.15425705909729
10.21188735961914,8.254533052444458
10.210858345031738,8.35409951210022
10.209866523742676,8.455562591552734
10.208861351013184,8.555595874786377
10.207817077636719,8.656901597976685
10.206709861755371,8.756956100463867
10.205645561218262,8.855257511138916
10.204564094543457,8.955128192901611
10.203548431396484,9.05426812171936
10.202496528625488,9.15587568283081
10.201444625854492,9.254825592041016
10.200431823730469,9.354766130447388
10.199399948120117,9.454809665679932
10.198392868041992,9.554977655410767
10.197275161743164,9.654344081878662
10.196452140808105,9.755970478057861
10.195710182189941,9.855249404907227
10.194911003112793,9.96786093711853
10.194082260131836,10.065115213394165
10.193144798278809,10.1561279296875
10.19206428527832,10.254519939422607
10.190881729125977,10.355770349502563
10.18969440460205,10.454551935195923
10.188517570495605,10.55559492111206
