ROS Time,Behaviour
17:42: 04,Spinning
17:42: 09,Spinning
17:43: 20,Pausing
17:43: 25,Pausing
17:44: 33,Pausing
17:44: 38,Pausing
17:44: 50,Pausing
17:44: 55,Pausing
17:45: 42,Pausing
17:45: 47,Pausing
17:46: 08,Spinning
17:46: 13,Spinning
17:47: 16,Pausing
17:47: 21,Pausing
17:48: 14,Pausing
17:48: 19,Pausing
17:48: 24,Spinning
17:48: 29,Spinning
17:48: 49,Spinning
17:48: 54,Spinning
