ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
3,19.2,0,09:51: 59,50,63,0
0,30.33,11.13,09:51: 59,55,9,0
1,44.95,14.62,09:52: 10,55,80,1
6,45.95,1.0,09:52: 25,60,22,1
2,89.57,43.62,09:52: 25,65,10,1
4,169.95,80.38,09:52: 26,70,54,1
0,185.07,15.12,09:52: 26,75,24,1
3,203.7,18.63,09:53: 09,75,44,1
1,230.95,27.25,09:53: 09,80,65,1
2,246.7,15.75,09:54: 30,85,62,1
4,336.2,89.5,09:54: 30,90,74,1
8,336.95,0.75,09:54: 45,95,65,1
