ROS Time,Behaviour
09:52: 10,Spinning
09:52: 15,Spinning
09:52: 25,Pausing
09:52: 30,Pausing
09:53: 09,Pausing
09:53: 14,Pausing
09:54: 30,Spinning
09:54: 35,Spinning
09:54: 45,Spinning
09:54: 50,Spinning
09:55: 03,Pausing
09:55: 08,Pausing
09:55: 31,Spinning
09:55: 36,Spinning
09:55: 46,Pausing
09:55: 51,Pausing
09:57: 16,Pausing
09:57: 21,Pausing
09:57: 58,Pausing
09:58: 03,Pausing
09:58: 44,Pausing
09:58: 49,Pausing
