Time,Activity Mode,Probability Value,Activity Level
0.19,1,23,50
1.2,1,0,50
2.2,0,93,50
3.2,0,59,50
4.2,0,98,50
5.2,0,65,50
6.21,1,42,45
7.21,1,34,45
8.21,0,77,45
9.21,1,12,45
10.21,0,100,45
11.21,1,14,45
