ROS Time,Behaviour
06:49: 48,Pausing
06:49: 53,Pausing
06:49: 56,Pausing
06:50: 01,Pausing
06:50: 28,Spinning
06:50: 33,Spinning
06:54: 54,Spinning
06:54: 59,Spinning
06:55: 23,Spinning
06:55: 28,Spinning
06:55: 36,Pausing
06:55: 41,Pausing
06:55: 51,Pausing
06:55: 56,Pausing
06:57: 14,Spinning
06:57: 19,Spinning
06:57: 51,Pausing
06:57: 56,Pausing
06:58: 25,Spinning
06:58: 30,Spinning
06:59: 03,Pausing
06:59: 08,Pausing
