ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
4,39.34,0,01:05: 02,35,23,1
5,40.72,1.38,01:05: 02,40,3,1
15,41.84,1.12,01:05: 04,45,30,1
1,61.97,20.13,01:05: 04,40,15,1
2,105.22,43.25,01:05: 05,20,100,0
0,164.47,59.25,01:05: 05,0,35,0
