ROS Time,Behaviour
17:35: 37,Pausing
17:35: 42,Pausing
17:36: 27,Spinning
17:36: 32,Spinning
17:36: 35,Pausing
17:36: 40,Pausing
17:36: 45,Spinning
17:36: 50,Spinning
17:36: 55,Spinning
17:37: 00,Spinning
17:37: 18,Pausing
17:37: 23,Pausing
17:38: 14,Pausing
17:38: 19,Pausing
17:38: 29,Spinning
17:38: 34,Spinning
17:38: 41,Spinning
17:38: 46,Spinning
17:39: 09,Pausing
17:39: 14,Pausing
