ID,Time,Timesince,Min Velocity,Max Velocity
1,27.77,0,0,0
80,28.14,0.37,0,0
2,32.89,4.75,0,0
6,71.39,38.5,0,0
9,71.76,0.37,0,0
137,71.88,0.12,0,0
5,75.88,4.0,0,0
148,138.89,63.01,0,0
144,141.01,2.12,0,0
96,154.26,13.25,0,0
