ID,Time,Timesince,Min Velocity,Max Velocity
8,10.14,0,0,0
0,20.89,10.75,0,0
13,26.51,5.62,0,0
173,27.76,1.25,0,0
4,47.39,19.63,0,0
144,57.27,9.88,0,0
12,58.64,1.37,0,0
10,61.26,2.62,0,0
15,82.13,20.87,0,0
240,97.89,15.76,0,0
16,98.13,0.24,0,0
1,125.89,27.76,0,0
80,127.51,1.62,0,0
34,174.51,47.0,0,0
2,174.64,0.13,0,0
5,209.26,34.62,0,0
