ID,Time,Timesince,ROS Time,Activity Level,Random No,Activity Mode
2,19.83,0,03:52: 36,45,5,1
8,47.82,27.99,03:52: 36,40,62,0
15,50.06,2.24,03:53: 04,35,82,0
14,50.19,0.13,03:53: 04,40,82,0
4,137.95,87.76,03:53: 06,5,0,1
5,138.0,0.05,03:53: 06,5,0,1
