ID,Time,Timesince,Min Velocity,Max Velocity
0,3.87345,0,0.05000000074505806,0.20000000298023224
2,6.3787,9536.85501,0.05000000074505806,0.20000000298023224
5,49.25539,9577.22645,884.0499877929688,884.2000122070312
4,51.12928,9536.22365,922.25,922.4000244140625
3,54.24892,9537.4694,986.4500122070312,986.5999755859375
8,56.3763,9536.47714,1029.8499755859375,1030.0
7,60.87543,9538.84889,1122.050048828125,1122.199951171875
1,61.50178,9534.97611,1134.6500244140625,1134.800048828125
6,62.8748,9535.72278,1162.449951171875,1162.5999755859375
