ID,Time,Timesince,Min Velocity,Max Velocity
8,1.0,0,0.05000000074505806,0.20000000298023224
4,3.0,2,0.05000000074505806,0.20000000298023224
1,5.0,2,-44.150001525878906,-44.0
5,13.0,8,-199.5500030517578,-199.39999389648438
6,20.0,7,-45.349998474121094,-45.20000076293945
0,28.0,8,131.85000610351562,132.0
3,30.0,2,132.4499969482422,132.60000610351562
