ROS Time,Behaviour
01:04: 59,Spinning
01:05: 04,Spinning
01:06: 13,Spinning
01:06: 18,Spinning
01:06: 51,Spinning
01:06: 56,Spinning
01:08: 32,Spinning
01:08: 37,Spinning
01:09: 06,Pausing
01:09: 11,Pausing
01:10: 28,Pausing
01:10: 33,Pausing
01:11: 27,Spinning
01:11: 32,Spinning
01:13: 09,Pausing
01:13: 14,Pausing
