ROS Time,Behaviour
03:26: 20,Spinning
03:26: 25,Spinning
03:26: 42,Spinning
03:26: 47,Spinning
03:26: 51,Pausing
03:26: 56,Pausing
03:27: 49,Pausing
03:27: 54,Pausing
03:28: 32,Spinning
03:28: 37,Spinning
03:29: 17,Spinning
03:29: 22,Spinning
03:31: 54,Pausing
03:31: 59,Pausing
03:32: 10,Pausing
03:32: 15,Pausing
03:34: 18,Spinning
03:34: 23,Spinning
03:34: 32,Spinning
03:34: 37,Spinning
