ID,Time,Timesince,Min Velocity,Max Velocity
1,0.94873,0,0.05000000074505806,0.20000000298023224
0,2.18034,11288.1539,0.05000000074505806,0.20000000298023224
4,9.1861,11293.92804,0.05000000074505806,0.20000000298023224
3,15.30722,11293.0434,125.6500015258789,125.80000305175781
