ID,Time,Timesince,Min Velocity,Max Velocity
2,4.99,0,0.05000000074505806,0.20000000298023224
4,7.49,2.5,0.05000000074505806,0.20000000298023224
6,9.99,2.5,-50.349998474121094,-50.400001525878906
144,10.87,0.88,-67.94999694824219,-67.80000305175781
