ID,Time,Timesince,Min Velocity,Max Velocity
0,4.50911,0,0.05000000074505806,0.20000000298023224
5,8.01457,10328.64929,0.05000000074505806,0.20000000298023224
8,11.51601,10328.64527,71.05000305175781,71.19999694824219
3,15.75764,10329.38546,157.85000610351562,158.0
6,17.01564,10326.40183,183.25,183.39999389648438
7,18.88588,10327.01407,221.64999389648438,221.8000030517578
1,21.38232,10327.64028,272.8500061035156,273.0
4,22.3828,10326.14431,293.04998779296875,293.20001220703125
2,23.26118,10326.02221,310.6499938964844,310.79998779296875
